"id","release_id","title","url","style"
458,100,"Joeski Presents 6400 Project - Method [Nu-Progressive Era - Hooj Choons]","https://www.youtube.com/watch?v=SZGwsokK9qA","Tech House"
2867,617,"Fatalistic Journey - The Uncertain Future (1996)","https://www.youtube.com/watch?v=VWuMlFw0R50","Downtempo"
2867,617,"Fatalistic Journey - The Uncertain Future (1996)","https://www.youtube.com/watch?v=VWuMlFw0R50","Ambient"
2867,617,"Fatalistic Journey - The Uncertain Future (1996)","https://www.youtube.com/watch?v=VWuMlFw0R50","Trance"
3832,771,"James Ruskin - Detatched  (2000)","https://www.youtube.com/watch?v=VrLVShWdycA","Techno"
4785,940,"Spicelab - Planet Spice","https://www.youtube.com/watch?v=xeVwmc1dBM8","Trance"
4879,965,"Dopplereffekt - Cellular Phone","https://www.youtube.com/watch?v=4AtGvXTZGvo","Electro"
5246,1062,"ManMachineMan - Sunset Blvd.","https://www.youtube.com/watch?v=SpqD8Qpzkg8","Future Jazz"
5246,1062,"ManMachineMan - Sunset Blvd.","https://www.youtube.com/watch?v=SpqD8Qpzkg8","Downtempo"
5403,1090,"AWeX - It's Our Future (Original Version) [Urban]","https://www.youtube.com/watch?v=bWV7wS9yMmE","Tech House"
5403,1090,"AWeX - It's Our Future (Original Version) [Urban]","https://www.youtube.com/watch?v=bWV7wS9yMmE","Acid"
5403,1090,"AWeX - It's Our Future (Original Version) [Urban]","https://www.youtube.com/watch?v=bWV7wS9yMmE","Techno"
5539,1115,"ADMM15P AA Concept 2   Critical Level","https://www.youtube.com/watch?v=Qkg7TiT4u4E","Drum n Bass"
5663,1160,"The Suburban Knight - Nocturbulous [1991]","https://www.youtube.com/watch?v=K0QD4FPy328","Techno"
5784,1182,"SUDDEN DEF - FALL LIKE RAIN [HQ] (3/4)","https://www.youtube.com/watch?v=CP5QnExQ3pI","Breakbeat"
5784,1182,"SUDDEN DEF - FALL LIKE RAIN [HQ] (3/4)","https://www.youtube.com/watch?v=CP5QnExQ3pI","Hardcore"
5784,1182,"SUDDEN DEF - FALL LIKE RAIN [HQ] (3/4)","https://www.youtube.com/watch?v=CP5QnExQ3pI","Jungle"
5833,1194,"4 Hero - The Element (High Noon)","https://www.youtube.com/watch?v=HefafW-8wP0","Breakbeat"
5833,1194,"4 Hero - The Element (High Noon)","https://www.youtube.com/watch?v=HefafW-8wP0","Hardcore"
5833,1194,"4 Hero - The Element (High Noon)","https://www.youtube.com/watch?v=HefafW-8wP0","Jungle"
5886,1213,"Percussion by St Germain","https://www.youtube.com/watch?v=K2MyRpYd4qc","Deep House"
5886,1213,"Percussion by St Germain","https://www.youtube.com/watch?v=K2MyRpYd4qc","Tribal"
5886,1213,"Percussion by St Germain","https://www.youtube.com/watch?v=K2MyRpYd4qc","Downtempo"
5930,1226,"Sure Thing","https://www.youtube.com/watch?v=NnzSkIjrtQ0","Deep House"
5930,1226,"Sure Thing","https://www.youtube.com/watch?v=NnzSkIjrtQ0","Future Jazz"
5930,1226,"Sure Thing","https://www.youtube.com/watch?v=NnzSkIjrtQ0","Downtempo"
6089,1258,"Callisto - Breezin'","https://www.youtube.com/watch?v=9OMFuQgADzo","Deep House"
6089,1258,"Callisto - Breezin'","https://www.youtube.com/watch?v=9OMFuQgADzo","Techno"
6881,1448,"May Day","https://www.youtube.com/watch?v=AskvW8yhBaU","House"
6881,1448,"May Day","https://www.youtube.com/watch?v=AskvW8yhBaU","Techno"
7776,1700,"Darrell Fitton - Metalurg (@33)","https://www.youtube.com/watch?v=qyMoJ_N9Z94","Techno"
7776,1700,"Darrell Fitton - Metalurg (@33)","https://www.youtube.com/watch?v=qyMoJ_N9Z94","IDM"
7776,1700,"Darrell Fitton - Metalurg (@33)","https://www.youtube.com/watch?v=qyMoJ_N9Z94","Ambient"
7839,1716,"Solenoid - Pillow Speaker","https://www.youtube.com/watch?v=Is0sdlQXRto","IDM"
8083,1764,"Reflection - Remixed 1 Cube Loop (Morgan Geist Mix) Clear 43","https://www.youtube.com/watch?v=exaR9koGISc","Leftfield"
8083,1764,"Reflection - Remixed 1 Cube Loop (Morgan Geist Mix) Clear 43","https://www.youtube.com/watch?v=exaR9koGISc","Techno"
8083,1764,"Reflection - Remixed 1 Cube Loop (Morgan Geist Mix) Clear 43","https://www.youtube.com/watch?v=exaR9koGISc","Electro"
8131,1785,"Dillinja - I Wanna Know","https://www.youtube.com/watch?v=5L-HyLggRB8","Drum n Bass"
8209,1821,"Don Williams - The Ritual Law-Court (TKM-003)","https://www.youtube.com/watch?v=zr75fWMSSuc","Tribal"
8209,1821,"Don Williams - The Ritual Law-Court (TKM-003)","https://www.youtube.com/watch?v=zr75fWMSSuc","Techno"
8781,1995,"Interlude - Sounds from the Theivery hi-fi","https://www.youtube.com/watch?v=1aaUHPdcVGA","Trip Hop"
8781,1995,"Interlude - Sounds from the Theivery hi-fi","https://www.youtube.com/watch?v=1aaUHPdcVGA","Dub"
8781,1995,"Interlude - Sounds from the Theivery hi-fi","https://www.youtube.com/watch?v=1aaUHPdcVGA","Future Jazz"
8781,1995,"Interlude - Sounds from the Theivery hi-fi","https://www.youtube.com/watch?v=1aaUHPdcVGA","Downtempo"
8822,2009,"My Love Is For You (Radio House Mix)","https://www.youtube.com/watch?v=OSaOpGV02I0","House"
9034,2064,"Ha Ho Ha","https://www.youtube.com/watch?v=GVOFtvpU4lU","House"
9416,2136,"1016 - Original Distress Signal","https://www.youtube.com/watch?v=nKBuSrpwrmU","Techno"
9606,2160,"Emmanuel Top - Turkish bazar (Attack, 1994)","https://www.youtube.com/watch?v=WBXLseDm0mk","Techno"
9606,2160,"Emmanuel Top - Turkish bazar (Attack, 1994)","https://www.youtube.com/watch?v=WBXLseDm0mk","Acid"
10132,2265,"Utah Saints Rare Remix","https://www.youtube.com/watch?v=w6l6nz4rQFY","Leftfield"
10132,2265,"Utah Saints Rare Remix","https://www.youtube.com/watch?v=w6l6nz4rQFY","House"
10132,2265,"Utah Saints Rare Remix","https://www.youtube.com/watch?v=w6l6nz4rQFY","Big Beat"
10204,2280,"Renegade Soundwave - Space Gladiator (Dub) 1989 R.A.B.P..wmv","https://www.youtube.com/watch?v=NaTbEp44t8w","Breakbeat"
10204,2280,"Renegade Soundwave - Space Gladiator (Dub) 1989 R.A.B.P..wmv","https://www.youtube.com/watch?v=NaTbEp44t8w","Dub"
10204,2280,"Renegade Soundwave - Space Gladiator (Dub) 1989 R.A.B.P..wmv","https://www.youtube.com/watch?v=NaTbEp44t8w","Electro"
10363,2315,"Holgertron","https://www.youtube.com/watch?v=YgdQpSm8H5Q","Breakbeat"
10363,2315,"Holgertron","https://www.youtube.com/watch?v=YgdQpSm8H5Q","Leftfield"
10363,2315,"Holgertron","https://www.youtube.com/watch?v=YgdQpSm8H5Q","Dub"
10594,2354,"Farley Jackmaster Funk - My World","https://www.youtube.com/watch?v=bSq5dwaCgSQ","Acid House"
10594,2354,"Farley Jackmaster Funk - My World","https://www.youtube.com/watch?v=bSq5dwaCgSQ","Deep House"
10594,2354,"Farley Jackmaster Funk - My World","https://www.youtube.com/watch?v=bSq5dwaCgSQ","House"
11480,2508,"5-05 Gelk (Autechre, Peel Session 2, 2001)","https://www.youtube.com/watch?v=6DGw77jPrnk","Abstract"
11480,2508,"5-05 Gelk (Autechre, Peel Session 2, 2001)","https://www.youtube.com/watch?v=6DGw77jPrnk","IDM"
12060,2606,"sterling void - loving you","https://www.youtube.com/watch?v=VORvkeXHAiw","Garage House"
12060,2606,"sterling void - loving you","https://www.youtube.com/watch?v=VORvkeXHAiw","Deep House"
13000,2799,"Nightmare on wax feat. O.C. - burn me slo","https://www.youtube.com/watch?v=DZgJiTi0TNg","Downtempo"
13000,2799,"Nightmare on wax feat. O.C. - burn me slo","https://www.youtube.com/watch?v=DZgJiTi0TNg","Trip Hop"
13213,2843,"West Magnetic - Blue Royal","https://www.youtube.com/watch?v=GOIIzxBRx-c","House"
14036,2983,"JohNick - Much Love","https://www.youtube.com/watch?v=D40EbbgeWsY","House"
14135,3002,"D.J. Peech - Back Track","https://www.youtube.com/watch?v=Snz_Y8BlGLA","Techno"
14853,3169,"Starburst Over Orion - Modaji","https://www.youtube.com/watch?v=62YkcnjVbdw","Future Jazz"
14853,3169,"Starburst Over Orion - Modaji","https://www.youtube.com/watch?v=62YkcnjVbdw","Techno"
15124,3217,"Jimi Tenor - Midsummers Night","https://www.youtube.com/watch?v=CMUPrbF_SDo","Future Jazz"
15124,3217,"Jimi Tenor - Midsummers Night","https://www.youtube.com/watch?v=CMUPrbF_SDo","Downtempo"
15442,3283,"Moodymann - Joy Pt. II","https://www.youtube.com/watch?v=0oky4aZkPkY","Deep House"
16074,3412,"Dajae - Time","https://www.youtube.com/watch?v=JSOlv32acgA","House"
16559,3492,"Pacific 202","https://www.youtube.com/watch?v=OLGaRb489sE","Techno"
17157,3607,"The Advent - Latch","https://www.youtube.com/watch?v=Qwf83hL1qLE","Techno"
17157,3607,"The Advent - Latch","https://www.youtube.com/watch?v=Qwf83hL1qLE","Electro"
17224,3618,"Tow Truck (Depth Charge Mix II)","https://www.youtube.com/watch?v=LeLgruMRDi4","Leftfield"
17224,3618,"Tow Truck (Depth Charge Mix II)","https://www.youtube.com/watch?v=LeLgruMRDi4","Breakbeat"
17224,3618,"Tow Truck (Depth Charge Mix II)","https://www.youtube.com/watch?v=LeLgruMRDi4","Abstract"
17224,3618,"Tow Truck (Depth Charge Mix II)","https://www.youtube.com/watch?v=LeLgruMRDi4","Trip Hop"
17224,3618,"Tow Truck (Depth Charge Mix II)","https://www.youtube.com/watch?v=LeLgruMRDi4","Modern Classical"
17224,3618,"Tow Truck (Depth Charge Mix II)","https://www.youtube.com/watch?v=LeLgruMRDi4","Breaks"
17477,3653,"Plug (Luke Vibert) - 3:41","https://www.youtube.com/watch?v=1RoHch5RHQA","IDM"
17477,3653,"Plug (Luke Vibert) - 3:41","https://www.youtube.com/watch?v=1RoHch5RHQA","Drum n Bass"
17477,3653,"Plug (Luke Vibert) - 3:41","https://www.youtube.com/watch?v=1RoHch5RHQA","Jungle"
17556,3662,"Aphex Twin - Come To Daddy (Little Lord Faulteroy Mix)","https://www.youtube.com/watch?v=ZlsgnHBOO3c","Breaks"
17556,3662,"Aphex Twin - Come To Daddy (Little Lord Faulteroy Mix)","https://www.youtube.com/watch?v=ZlsgnHBOO3c","Abstract"
17556,3662,"Aphex Twin - Come To Daddy (Little Lord Faulteroy Mix)","https://www.youtube.com/watch?v=ZlsgnHBOO3c","Experimental"
18090,3780,"Les Rythmes Digitales - Jacques Your Body (Make Me Sweat)","https://www.youtube.com/watch?v=fFEwFhjHQ4k","House"
18132,3788,"Jacques Your Body Makes Me Sweat (Full Intention Vocal Mix)","https://www.youtube.com/watch?v=kkIzEIkITPE","House"
18735,3943,"Takako Minekawa - Cloud Cuckoo Land","https://www.youtube.com/watch?v=JBHdj8XkVFg","Leftfield"
18735,3943,"Takako Minekawa - Cloud Cuckoo Land","https://www.youtube.com/watch?v=JBHdj8XkVFg","Electro"
18735,3943,"Takako Minekawa - Cloud Cuckoo Land","https://www.youtube.com/watch?v=JBHdj8XkVFg","Synth-pop"
18735,3943,"Takako Minekawa - Cloud Cuckoo Land","https://www.youtube.com/watch?v=JBHdj8XkVFg","Indie Rock"
18914,3986,"Heiko Laux - SenseficTion (Indicated Remove)","https://www.youtube.com/watch?v=xctHLeYp_SI","Techno"
20470,4332,"Tom & Joyce - Vai Minha Tristeza (Bob Sinclar Remix)","https://www.youtube.com/watch?v=xjVUVK6UDUQ","Deep House"
20686,4372,"Diving Faces (Vocalized Fairytale Mix)","https://www.youtube.com/watch?v=FOPuNsjaAYY","Trance"
20820,4403,"Closer (Internal)","https://www.youtube.com/watch?v=5T-Mp6V8Lz4","Industrial"
23120,4854,"Planetary Assault Systems ‎- In From The Night","https://www.youtube.com/watch?v=ewfr-zf1sDM","Techno"
23120,4854,"Planetary Assault Systems ‎- In From The Night","https://www.youtube.com/watch?v=ewfr-zf1sDM","Acid"
23120,4854,"Planetary Assault Systems ‎- In From The Night","https://www.youtube.com/watch?v=ewfr-zf1sDM","Electro"
23159,4859,"Signal","https://www.youtube.com/watch?v=6yk4HdktblI","Broken Beat"
23159,4859,"Signal","https://www.youtube.com/watch?v=6yk4HdktblI","Techno"
23159,4859,"Signal","https://www.youtube.com/watch?v=6yk4HdktblI","Minimal"
23159,4859,"Signal","https://www.youtube.com/watch?v=6yk4HdktblI","Ambient"
23617,4952,"Ratio - Positronic Cycle 2 (B2)","https://www.youtube.com/watch?v=I5JfAp4fIGE","Techno"
23617,4952,"Ratio - Positronic Cycle 2 (B2)","https://www.youtube.com/watch?v=I5JfAp4fIGE","Minimal"
23752,4983,"Lil' Louis - French Kiss (Ed Rush & Optical Remix)","https://www.youtube.com/watch?v=MndyIzkrdY0","House"
23752,4983,"Lil' Louis - French Kiss (Ed Rush & Optical Remix)","https://www.youtube.com/watch?v=MndyIzkrdY0","Techno"
23752,4983,"Lil' Louis - French Kiss (Ed Rush & Optical Remix)","https://www.youtube.com/watch?v=MndyIzkrdY0","Acid House"
23834,5002,"Plaid - Angry Dolphin","https://www.youtube.com/watch?v=z-y07QCc2TI","IDM"
23834,5002,"Plaid - Angry Dolphin","https://www.youtube.com/watch?v=z-y07QCc2TI","Drum n Bass"
23834,5002,"Plaid - Angry Dolphin","https://www.youtube.com/watch?v=z-y07QCc2TI","Electro"
24392,5123,"MD - untitled 9","https://www.youtube.com/watch?v=1Mbm1KVxcig","Leftfield"
24392,5123,"MD - untitled 9","https://www.youtube.com/watch?v=1Mbm1KVxcig","IDM"
24392,5123,"MD - untitled 9","https://www.youtube.com/watch?v=1Mbm1KVxcig","Downtempo"
24844,5248,"Squarepusher - My Red Hot Car「HQ」","https://www.youtube.com/watch?v=SqjZUyUtqYs","Abstract"
24844,5248,"Squarepusher - My Red Hot Car「HQ」","https://www.youtube.com/watch?v=SqjZUyUtqYs","Ambient"
24844,5248,"Squarepusher - My Red Hot Car「HQ」","https://www.youtube.com/watch?v=SqjZUyUtqYs","Breakbeat"
24844,5248,"Squarepusher - My Red Hot Car「HQ」","https://www.youtube.com/watch?v=SqjZUyUtqYs","Jungle"
